Order,Timestamp,AngleHeading,AnglePitch,AngleRoll,PosLat, PosLon,PosAlt,VelNorth,VelEast,VelDown,Speed2D
562.0,2021-09-08-18h09m31s812736us,66.5,-0.99,0.96,30.4980362,114.5211373,42.628,1.16,2.98,0.06,3.2
563.0,2021-09-08-18h09m31s913467us,66.45,-1.02,0.94,30.4980372,114.5211404,42.621,1.14,2.93,0.05,3.14
570.0,2021-09-08-18h09m32s618604us,66.06,-0.83,0.95,30.4980443,114.5211617,42.576,1.17,2.96,0.06,3.18
571.0,2021-09-08-18h09m32s719311us,66.0,-0.81,0.98,30.4980454,114.5211648,42.57,1.18,2.97,0.06,3.19
572.0,2021-09-08-18h09m32s820042us,65.93,-0.79,0.99,30.4980466,114.5211682,42.565,1.19,2.98,0.06,3.2
573.0,2021-09-08-18h09m32s920772us,65.85,-0.8,0.95,30.4980476,114.5211713,42.559,1.21,2.99,0.07,3.22
574.0,2021-09-08-18h09m33s021503us,65.77,-0.8,0.93,30.4980487,114.5211744,42.554,1.21,3.0,0.06,3.23
575.0,2021-09-08-18h09m33s122234us,65.69,-0.79,0.93,30.4980498,114.5211775,42.549,1.22,3.01,0.05,3.24
576.0,2021-09-08-18h09m33s222966us,65.61,-0.8,0.97,30.4980509,114.5211806,42.544,1.23,3.02,0.06,3.26
577.0,2021-09-08-18h09m33s323695us,65.54,-0.81,0.98,30.498052,114.5211838,42.54,1.24,3.03,0.06,3.28
578.0,2021-09-08-18h09m33s424426us,65.46,-0.82,0.99,30.4980531,114.521187,42.535,1.25,3.04,0.06,3.29
579.0,2021-09-08-18h09m33s525156us,65.38,-0.84,1.0,30.4980542,114.5211901,42.531,1.26,3.06,0.06,3.31
580.0,2021-09-08-18h09m33s625888us,65.29,-0.84,1.0,30.4980554,114.5211933,42.526,1.26,3.07,0.06,3.32
581.0,2021-09-08-18h09m33s726619us,65.21,-0.83,0.96,30.4980565,114.5211965,42.521,1.28,3.07,0.06,3.33
582.0,2021-09-08-18h09m33s827349us,65.14,-0.83,0.96,30.4980577,114.5211997,42.516,1.29,3.09,0.06,3.34
583.0,2021-09-08-18h09m33s928107us,65.06,-0.84,0.93,30.4980588,114.5212029,42.511,1.3,3.1,0.06,3.36
584.0,2021-09-08-18h09m34s028811us,64.98,-0.85,0.95,30.49806,114.5212062,42.507,1.3,3.11,0.06,3.37
585.0,2021-09-08-18h09m34s129541us,64.89,-0.86,0.96,30.4980613,114.5212097,42.501,1.31,3.11,0.06,3.38
586.0,2021-09-08-18h09m34s230272us,64.81,-0.81,0.98,30.4980625,114.521213,42.495,1.32,3.12,0.06,3.39
587.0,2021-09-08-18h09m34s331001us,64.73,-0.77,1.01,30.4980636,114.5212162,42.488,1.33,3.13,0.06,3.4
588.0,2021-09-08-18h09m34s431732us,64.65,-0.8,0.99,30.4980648,114.5212195,42.483,1.34,3.14,0.06,3.41
589.0,2021-09-08-18h09m34s532463us,64.59,-0.85,1.01,30.4980661,114.5212228,42.476,1.35,3.15,0.07,3.43
590.0,2021-09-08-18h09m34s633195us,64.52,-0.87,1.01,30.4980673,114.521226,42.47,1.35,3.16,0.06,3.43
591.0,2021-09-08-18h09m34s733925us,64.46,-0.86,1.06,30.4980685,114.5212293,42.464,1.35,3.17,0.07,3.44
592.0,2021-09-08-18h09m34s834656us,64.41,-0.85,1.04,30.4980697,114.5212326,42.459,1.36,3.17,0.06,3.46
593.0,2021-09-08-18h09m34s935386us,64.38,-0.84,1.01,30.4980709,114.5212359,42.453,1.37,3.18,0.05,3.46
594.0,2021-09-08-18h09m35s036116us,64.35,-0.86,0.96,30.4980722,114.5212392,42.449,1.38,3.19,0.05,3.47
595.0,2021-09-08-18h09m35s136846us,64.32,-0.87,0.94,30.4980734,114.5212425,42.444,1.38,3.2,0.07,3.48
596.0,2021-09-08-18h09m35s237577us,64.3,-0.85,0.96,30.4980747,114.5212459,42.438,1.38,3.21,0.08,3.49
597.0,2021-09-08-18h09m35s338307us,64.28,-0.82,0.97,30.4980759,114.5212492,42.431,1.38,3.22,0.07,3.5
598.0,2021-09-08-18h09m35s439038us,64.29,-0.8,0.98,30.4980772,114.5212526,42.425,1.39,3.23,0.07,3.51
599.0,2021-09-08-18h09m35s539769us,64.31,-0.83,0.97,30.4980785,114.5212563,42.419,1.39,3.24,0.06,3.52
600.0,2021-09-08-18h09m35s640501us,64.33,-0.86,0.97,30.4980798,114.5212597,42.413,1.39,3.25,0.05,3.53
601.0,2021-09-08-18h09m35s741232us,64.34,-0.91,0.98,30.498081,114.521263,42.405,1.39,3.25,0.06,3.54
602.0,2021-09-08-18h09m35s841963us,64.38,-0.94,0.93,30.4980822,114.5212664,42.395,1.4,3.26,0.07,3.55
603.0,2021-09-08-18h09m35s942692us,64.42,-0.94,0.92,30.4980835,114.5212698,42.385,1.4,3.27,0.07,3.56
604.0,2021-09-08-18h09m36s043423us,64.45,-0.94,0.87,30.4980847,114.5212732,42.375,1.4,3.28,0.07,3.57
605.0,2021-09-08-18h09m36s144154us,64.48,-0.95,0.85,30.4980859,114.5212766,42.365,1.4,3.29,0.07,3.57
606.0,2021-09-08-18h09m36s244885us,64.5,-0.94,0.88,30.4980872,114.5212801,42.356,1.39,3.3,0.07,3.58
607.0,2021-09-08-18h09m36s345615us,64.53,-0.94,0.87,30.4980884,114.5212835,42.347,1.4,3.3,0.07,3.59
608.0,2021-09-08-18h09m36s446344us,64.57,-0.96,0.89,30.4980896,114.5212869,42.338,1.4,3.31,0.07,3.6
609.0,2021-09-08-18h09m36s547075us,64.61,-0.97,0.85,30.4980909,114.5212904,42.328,1.4,3.32,0.08,3.6
610.0,2021-09-08-18h09m36s647806us,64.64,-0.96,0.85,30.4980921,114.5212938,42.318,1.4,3.33,0.08,3.61
611.0,2021-09-08-18h09m36s748561us,64.66,-0.96,0.88,30.4980934,114.5212973,42.307,1.39,3.33,0.08,3.61
612.0,2021-09-08-18h09m36s849269us,64.71,-0.97,0.86,30.4980946,114.5213008,42.297,1.4,3.34,0.08,3.62
613.0,2021-09-08-18h09m36s949999us,64.75,-0.98,0.89,30.498096,114.5213046,42.287,1.4,3.35,0.07,3.63
614.0,2021-09-08-18h09m37s050729us,64.79,-1.02,0.85,30.4980972,114.5213081,42.276,1.4,3.35,0.08,3.63
615.0,2021-09-08-18h09m37s151459us,64.83,-1.01,0.83,30.4980985,114.5213116,42.266,1.4,3.36,0.08,3.64
616.0,2021-09-08-18h09m37s252190us,64.87,-0.98,0.81,30.4980997,114.5213151,42.255,1.4,3.37,0.08,3.65
617.0,2021-09-08-18h09m37s352922us,64.91,-0.98,0.83,30.4981009,114.5213186,42.244,1.39,3.38,0.08,3.65
618.0,2021-09-08-18h09m37s453652us,64.95,-0.99,0.84,30.4981022,114.5213221,42.233,1.39,3.38,0.08,3.66
619.0,2021-09-08-18h09m37s554383us,65.0,-1.0,0.84,30.4981034,114.5213256,42.222,1.39,3.38,0.08,3.66
620.0,2021-09-08-18h09m37s655112us,65.04,-1.0,0.87,30.4981047,114.5213292,42.214,1.38,3.38,0.08,3.66
621.0,2021-09-08-18h09m37s755844us,65.08,-0.98,0.86,30.4981059,114.5213327,42.206,1.38,3.38,0.08,3.65
622.0,2021-09-08-18h09m37s856574us,65.13,-0.98,0.85,30.4981072,114.5213362,42.199,1.39,3.38,0.08,3.65
623.0,2021-09-08-18h09m37s957305us,65.18,-1.0,0.82,30.4981084,114.5213397,42.191,1.38,3.37,0.08,3.64
624.0,2021-09-08-18h09m38s057546us,65.23,-1.02,0.83,30.4981097,114.5213432,42.183,1.37,3.36,0.08,3.63
625.0,2021-09-08-18h09m38s158277us,65.27,-1.03,0.82,30.4981109,114.5213467,42.175,1.36,3.35,0.08,3.61
626.0,2021-09-08-18h09m38s259008us,65.31,-1.04,0.83,30.4981121,114.5213502,42.166,1.35,3.33,0.08,3.6
627.0,2021-09-08-18h09m38s359739us,65.35,-1.02,0.87,30.4981135,114.5213539,42.157,1.34,3.32,0.08,3.58
628.0,2021-09-08-18h09m38s460469us,65.41,-1.02,0.82,30.4981147,114.5213574,42.15,1.33,3.3,0.07,3.56
629.0,2021-09-08-18h09m38s561200us,65.46,-1.05,0.83,30.4981159,114.5213608,42.142,1.32,3.28,0.07,3.53
631.0,2021-09-08-18h09m38s762659us,65.53,-1.04,0.83,30.4981182,114.5213675,42.125,1.3,3.24,0.08,3.49
632.0,2021-09-08-18h09m38s863392us,65.58,-1.05,0.82,30.4981194,114.5213709,42.116,1.29,3.21,0.08,3.46
633.0,2021-09-08-18h09m38s964122us,65.64,-1.08,0.82,30.4981205,114.5213742,42.106,1.27,3.18,0.08,3.42
634.0,2021-09-08-18h09m39s064853us,65.68,-1.09,0.82,30.4981217,114.5213774,42.098,1.25,3.14,0.07,3.38
635.0,2021-09-08-18h09m39s165582us,65.72,-1.08,0.87,30.4981228,114.5213807,42.09,1.23,3.11,0.07,3.34
636.0,2021-09-08-18h09m39s266314us,65.76,-1.08,0.89,30.4981239,114.5213839,42.082,1.22,3.08,0.07,3.31
637.0,2021-09-08-18h09m39s367044us,65.81,-1.07,0.89,30.4981249,114.5213871,42.074,1.21,3.04,0.07,3.27
638.0,2021-09-08-18h09m39s467775us,65.86,-1.08,0.86,30.498126,114.5213902,42.066,1.19,3.0,0.07,3.22
639.0,2021-09-08-18h09m39s568528us,65.91,-1.12,0.87,30.4981271,114.5213933,42.057,1.16,2.95,0.08,3.17
640.0,2021-09-08-18h09m39s669236us,65.94,-1.12,0.86,30.4981281,114.5213963,42.049,1.14,2.9,0.08,3.11
