Order,Timestamp,AngleHeading,AnglePitch,AngleRoll,PosLat, PosLon,PosAlt,VelNorth,VelEast,VelDown,Speed2D
259,2021-09-08-18h09m02s099559us,67.96,0.57,1.15,30.4977688,114.5203508,44.27,0.91,2.13,0.03,2.32
261,2021-09-08-18h09m02s301021us,67.65,0.57,1.18,30.4977709,114.5203563,44.261,0.95,2.13,0.04,2.33
262,2021-09-08-18h09m02s401751us,67.52,0.58,1.19,30.4977714,114.5203574,44.258,0.96,2.13,0.04,2.34
263,2021-09-08-18h09m02s502481us,67.36,0.59,1.21,30.497772,114.520359,44.255,0.98,2.13,0.03,2.34
264,2021-09-08-18h09m02s603211us,66.93,0.58,1.27,30.4977731,114.5203619,44.25,1.01,2.12,0.03,2.35
265,2021-09-08-18h09m02s703962us,66.62,0.58,1.33,30.4977738,114.5203634,44.248,1.04,2.11,0.03,2.35
266,2021-09-08-18h09m02s804674us,66.07,0.57,1.37,30.4977747,114.5203656,44.245,1.08,2.09,0.04,2.35
267,2021-09-08-18h09m02s905404us,65.41,0.58,1.37,30.4977757,114.5203678,44.241,1.13,2.07,0.04,2.35
268,2021-09-08-18h09m03s006134us,64.65,0.58,1.36,30.4977768,114.5203699,44.238,1.17,2.05,0.03,2.36
269,2021-09-08-18h09m03s106865us,63.82,0.58,1.32,30.497778,114.5203722,44.235,1.21,2.02,0.03,2.36
270,2021-09-08-18h09m03s207620us,62.96,0.59,1.28,30.4977791,114.5203744,44.232,1.25,2.01,0.03,2.36
271,2021-09-08-18h09m03s308326us,62.09,0.6,1.23,30.4977801,114.5203762,44.229,1.28,2.0,0.03,2.37
272,2021-09-08-18h09m03s409058us,61.14,0.6,1.21,30.4977814,114.5203785,44.226,1.31,1.98,0.03,2.38
273,2021-09-08-18h09m03s509787us,60.28,0.61,1.19,30.4977826,114.5203806,44.224,1.34,1.97,0.03,2.38
274,2021-09-08-18h09m03s610519us,59.42,0.61,1.18,30.4977838,114.5203826,44.221,1.37,1.95,0.03,2.38
275,2021-09-08-18h09m03s711248us,58.66,0.61,1.19,30.497785,114.5203847,44.219,1.4,1.94,0.03,2.39
276,2021-09-08-18h09m03s811979us,57.74,0.6,1.19,30.4977863,114.5203867,44.216,1.43,1.92,0.04,2.39
277,2021-09-08-18h09m03s912711us,56.93,0.61,1.16,30.4977876,114.5203887,44.213,1.46,1.91,0.04,2.4
278,2021-09-08-18h09m04s013442us,56.06,0.6,1.06,30.4977891,114.5203909,44.21,1.5,1.89,0.03,2.41
279,2021-09-08-18h09m04s114171us,55.37,0.59,0.98,30.4977903,114.5203927,44.207,1.52,1.88,0.03,2.41
280,2021-09-08-18h09m04s214902us,54.63,0.58,0.88,30.4977917,114.5203946,44.204,1.54,1.87,0.04,2.42
281,2021-09-08-18h09m04s315633us,53.93,0.58,0.82,30.4977931,114.5203966,44.201,1.56,1.87,0.04,2.43
282,2021-09-08-18h09m04s416364us,53.28,0.57,0.76,30.4977945,114.5203986,44.198,1.58,1.86,0.03,2.44
283,2021-09-08-18h09m04s517094us,52.68,0.56,0.69,30.497796,114.5204005,44.195,1.6,1.86,0.03,2.45
284,2021-09-08-18h09m04s617826us,52.14,0.54,0.6,30.4977974,114.5204024,44.192,1.62,1.85,0.03,2.46
285,2021-09-08-18h09m04s718555us,51.42,0.52,0.47,30.4977996,114.5204053,44.186,1.64,1.86,0.04,2.47
286,2021-09-08-18h09m04s819286us,50.9,0.51,0.37,30.4978016,114.5204079,44.181,1.65,1.86,0.04,2.49
287,2021-09-08-18h09m04s920017us,50.57,0.52,0.27,30.4978031,114.5204098,44.177,1.66,1.86,0.04,2.5
288,2021-09-08-18h09m05s020747us,50.49,0.52,0.24,30.4978035,114.5204104,44.176,1.66,1.86,0.04,2.5
289,2021-09-08-18h09m05s121478us,50.11,0.54,0.09,30.4978061,114.5204137,44.168,1.67,1.88,0.04,2.51
291,2021-09-08-18h09m05s322940us,49.92,0.54,-0.02,30.4978081,114.5204163,44.162,1.68,1.89,0.04,2.53
292,2021-09-08-18h09m05s423669us,49.81,0.52,-0.11,30.4978099,114.5204186,44.156,1.68,1.9,0.04,2.54
293,2021-09-08-18h09m05s524400us,49.76,0.5,-0.15,30.4978111,114.5204202,44.152,1.69,1.91,0.04,2.55
294,2021-09-08-18h09m05s625131us,49.75,0.49,-0.19,30.4978128,114.5204224,44.146,1.69,1.93,0.05,2.56
295,2021-09-08-18h09m05s725884us,49.79,0.46,-0.25,30.4978142,114.5204242,44.141,1.69,1.94,0.05,2.57
296,2021-09-08-18h09m05s826592us,49.9,0.43,-0.33,30.497816,114.5204267,44.136,1.69,1.96,0.04,2.59
297,2021-09-08-18h09m05s927322us,50.07,0.41,-0.41,30.4978182,114.5204295,44.13,1.69,1.98,0.04,2.6
298,2021-09-08-18h09m06s028054us,50.25,0.38,-0.46,30.4978195,114.5204314,44.126,1.68,2.0,0.05,2.61
299,2021-09-08-18h09m06s128784us,50.39,0.37,-0.48,30.4978205,114.5204326,44.123,1.68,2.01,0.05,2.62
300,2021-09-08-18h09m06s229514us,50.61,0.36,-0.52,30.497822,114.5204347,44.119,1.67,2.02,0.04,2.63
301,2021-09-08-18h09m06s330245us,50.9,0.35,-0.6,30.4978236,114.5204371,44.115,1.67,2.05,0.04,2.64
302,2021-09-08-18h09m06s430979us,51.28,0.33,-0.65,30.4978253,114.5204394,44.111,1.65,2.08,0.05,2.65
303,2021-09-08-18h09m06s531708us,51.85,0.29,-0.74,30.4978273,114.5204425,44.104,1.62,2.11,0.05,2.66
304,2021-09-08-18h09m06s632438us,52.51,0.28,-0.83,30.4978292,114.5204454,44.098,1.59,2.15,0.05,2.68
305,2021-09-08-18h09m06s733169us,52.57,0.28,-0.83,30.4978294,114.5204456,44.098,1.59,2.15,0.05,2.68
306,2021-09-08-18h09m06s833899us,53.26,0.29,-0.88,30.4978309,114.5204481,44.092,1.56,2.19,0.05,2.69
307,2021-09-08-18h09m06s934630us,54.14,0.29,-0.87,30.4978327,114.5204511,44.086,1.52,2.23,0.05,2.7
308,2021-09-08-18h09m07s035359us,55.11,0.28,-0.87,30.4978346,114.5204544,44.079,1.49,2.27,0.06,2.72
309,2021-09-08-18h09m07s136092us,55.32,0.28,-0.87,30.497835,114.5204551,44.077,1.49,2.28,0.05,2.72
312,2021-09-08-18h09m07s337553us,57.3,0.25,-0.97,30.4978387,114.5204619,44.063,1.43,2.36,0.05,2.76
313,2021-09-08-18h09m07s438284us,57.51,0.25,-0.98,30.4978391,114.5204626,44.062,1.42,2.37,0.05,2.76
314,2021-09-08-18h09m07s539013us,58.21,0.29,-0.99,30.4978405,114.5204654,44.056,1.39,2.39,0.06,2.77
315,2021-09-08-18h09m07s639743us,59.52,0.34,-1.03,30.4978426,114.5204697,44.047,1.35,2.44,0.06,2.79
316,2021-09-08-18h09m07s740475us,60.38,0.33,-1.02,30.497844,114.5204727,44.04,1.31,2.47,0.06,2.8
